id,name,categories,rating,coordinates.latitude,coordinates.longitude,location.address1,location.city,location.zip_code,location.country,location.state
9SSQNmfpLEK_p3otvMVy9Q,born and raised,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",3.5,43.26235,-79.86626,224 James Street N,Hamilton,L8R 2L3,CA,ON
Q3urZhGC4If6AGEhzDVqnQ,green bar,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.5,43.2627485834705,-79.8662985122842,236 James Street N,Hamilton,L8R 2L2,CA,ON
ItFdUxjIkl4OTXiKQ1nNHw,harbour diner,"[{'alias': 'diners', 'title': 'Diners'}]",3.5,43.2694,-79.86329,486 James Street N,Hamilton,L8L 1J1,CA,ON
YGPmtIFExK1InW_zafl4MA,mesa,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,43.26306,-79.86645,255 James Street N,Hamilton,L8R 2L2,CA,ON
IeE9weFnbVhyH4W5r8sHqg,hutch's harbour front,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.0,43.26768,-79.86827,325 Bay Street N,Hamilton,L8L 1M5,CA,ON
dxsrhzpSxY9wDGbZxhIjHQ,the coop,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'poutineries', 'title': 'Poutineries'}]",4.0,43.2591337,-79.8774391,274-274 King Street W,Hamilton,L8P 1J6,CA,ON
KlShqEAvqRFUYJafx56tkQ,pho hamilton,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.5,43.261299,-79.8707656,115 Park Street N,Hamilton,L8R 2N2,CA,ON
0vw6fL9m6j_9U4vonPKwGg,buona vita pizza,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,43.262024,-79.8775857,82 Queen Street  N,Hamilton,L8R 2V4,CA,ON
PQKwbTLMeTSeIldSx1qnug,dunas verdes cafe,"[{'alias': 'cafes', 'title': 'Cafes'}]",3.5,43.26303,-79.86658,253 James St N,Hamilton,L8R 2L2,CA,ON
AQ1M0uYOsgNlynTg8lBSmA,pho dui bo,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",3.5,43.2607973988137,-79.8665680736303,15 Cannon Street E,Hamilton,L8L,CA,ON
uKVClBhMS6aepljE3Uk-sA,noodle me,"[{'alias': 'noodles', 'title': 'Noodles'}]",4.0,43.25943,-79.86708,1 Wilson Street,Hamilton,L8R 1C4,CA,ON
Bm4N2Sgc5Q5FHthjmWkvQQ,castelli cucina,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,43.26492,-79.86576,337 James Street N,Hamilton,L8L 1H3,CA,ON
WZy6T1GoC_IphM9d4oZh-w,wild orchid,"[{'alias': 'portuguese', 'title': 'Portuguese'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.0,43.26352,-79.86564,286 James St N,Hamilton,L8R 2L3,CA,ON
BcOccyfjH_pfu8Z871iSEQ,ark and anchor,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,43.2595,-79.87812,300 King Street W,Hamilton,L8P 1B1,CA,ON
XgIuY0bC1b9qxXWQXibScg,gate of india,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'bangladeshi', 'title': 'Bangladeshi'}]",3.5,43.2618967,-79.866767,201 James Street N,Hamilton,L8R 2L2,CA,ON
zXeMrIjynsnFdwfN38FMLg,loaded pierogi,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'polish', 'title': 'Polish'}, {'alias': 'salad', 'title': 'Salad'}]",5.0,43.26373,-79.86645,275 James Street N,Hamilton,L8R 2L4,CA,ON
AzI0Gtzjf5iWjstaNUGR-Q,stonewalls restaurant,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",2.5,43.26307498367439,-79.87841622189944,339 York Boulevard,Hamilton,L8R 2X9,CA,ON
1E7ww2xRfk6GKEw5HRg4qg,papagayo restaurant,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,43.25902,-79.87646,246 King Street W,Hamilton,L8P 1A9,CA,ON
HX6nuqwQYi4TgHZDxw8iiA,the brain,"[{'alias': 'bars', 'title': 'Bars'}]",4.0,43.26193,-79.86695,199 James St N,Hamilton,L8R 2L1,CA,ON
LtY9hiL8XaOCWJxPi8sYeQ,ben thanh,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'thai', 'title': 'Thai'}]",2.5,43.2597027081083,-79.8679577552908,113 James Street N,Hamilton,L8R 2K6,CA,ON
hvSFQ6gaJMV36Oci6RpqXg,fisher's pier 4 pub & grub,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.0,43.27143,-79.86229,554 James Street N,Hamilton,L8L 1J5,CA,ON
12GctL58qX4G9bS2kBomHg,a & j sugar bowl,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'creperies', 'title': 'Creperies'}]",4.5,43.2609706641415,-79.8687781116161,124 MacNab Street N,Hamilton,L9H 2K1,CA,ON
UjLcwqwsakC1izyU_MOPbQ,crystal dynasty chinese restaurant,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'importedfood', 'title': 'Imported Food'}]",3.5,43.26193,-79.87164,94 Cannon Street W,Hamilton,L8R 2B6,CA,ON
16oBDbX25vdzAe8Mo9JrcQ,caro on james,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,43.262537,-79.86675,229 James Street N,Hamilton,L8R 2L2,CA,ON
iIpLGj-seyOgfOEtJMZlhQ,williams fresh cafe,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.0,43.2764873,-79.860838,47 Discovery Drive,Hamilton,L8L 8K4,CA,ON
JXDUlAjWjy4XCO8Kos_eXg,d's cafe bubble tea,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.0,43.26193,-79.87164,94 Cannon Street W,Hamilton,L8R 2B6,CA,ON
G-0Glp0AHGFWzfuMuu4yVQ,oko bagels ,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,43.259918,-79.867288,118 James St N,Hamilton,L8R 2K7,CA,ON
PSZOaz0UCocbb-yaGcWASQ,rise above pizza & wings,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,43.263368,-79.8659742,274 James Street N,Hamilton,L8R 2L3,CA,ON
JUhE8hSxCjj5cdPKlkdf3w,general bread & pastry,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,43.263778,-79.865533,298 James Street N,Hamilton,L8R 2L3,CA,ON
yOA3EzxRINU8nMh1HkS9ug,batl axe throwing,"[{'alias': 'axethrowing', 'title': 'Axe Throwing'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'teambuilding', 'title': 'Team Building Activities'}]",5.0,43.25887,-79.86771,80 James Street N,Hamilton,L8R 2K5,CA,ON
NZ_9_Xh7BLc_ikIfZO1k1A,bar sazerac,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,43.2634296,-79.865925,278 James Street N,Hamilton,L8R 2L3,CA,ON
fEXqc6CrLArZeJqKPAyVHg,martello,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.0,43.26378,-79.86553,298 James Street  N,Hamilton,L8R 2L3,CA,ON
P2wu2sNuc_GuebJWGNU0ig,academica hall,"[{'alias': 'bars', 'title': 'Bars'}]",5.0,43.2627,-79.86584,242 James Street N,Hamilton,L8R 2L3,CA,ON
RapNElCnEl791iACjfIxnw,north end pita,"[{'alias': 'international', 'title': 'International'}]",5.0,43.2724743719229,-79.8618086320037,574 James St N,Hamilton,L8L 1J7,CA,ON
GVdfb5969k4hQcnVMGKD6w,a&w,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.5,43.262024628162145,-79.85794144149692,190 Barton Street E,Hamilton,L8L 2W8,CA,ON
HZuwg2fwQpyhyIkjOhmFKw,twist breakfast,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",1.0,43.25943,-79.87807,298 King St W,Hamilton,L8P 1B1,CA,ON
cJ1Bd_sHw0bqM0WrEohzPQ,banh mi hue,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'desserts', 'title': 'Desserts'}]",5.0,43.26132,-79.86912,127 MacNab Street N,Hamilton,L8R 2B5,CA,ON
SoCiw6cZIomP3DQtKx_Mkw,the little grasshopper cafe,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'portuguese', 'title': 'Portuguese'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",3.5,43.26381,-79.86412,37 Barton Street E,Hamilton,L8L 2V7,CA,ON
a0cRkP4FQGvgcxOU1OqRcQ,subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.5,43.2600808,-79.87249779999999,114 York Boulevard,Hamilton,L8R 1R6,CA,ON
9WQsmsXdmTRsoeRcz-Ujsw,mcqueen's banh mi viet,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.5,43.262805700738,-79.8777566935269,103 Queen Street N,Hamilton,L8R 2V5,CA,ON
sjnu562ueVNwHyMDnddI0Q,select food mart,"[{'alias': 'pizza', 'title': 'Pizza'}]",5.0,43.2627719057108,-79.8775859177113,300 York Boulevard,Hamilton,L8R 3K6,CA,ON
7OHsJC5yFpdCaBsAX_jlFQ,william's cafe,"[{'alias': 'cafes', 'title': 'Cafes'}]",2.5,43.2763812474588,-79.8609495162964,57 Discovery Drive,Hamilton,L8L 8B4,CA,ON
752Fv2jKafftvoS3Twkqyg,hambrgr,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.5,43.25721,-79.8669,49 King William Street,Hamilton,L8R 1A2,CA,ON
bHecMQ85o3ayw1t9hRA90g,the french,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'french', 'title': 'French'}]",4.0,43.25741,-79.86748,37 King William Street,Hamilton,L8R 1A1,CA,ON
h2mI1wBIK1PyaNupaL58gw,the mule,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,43.25726,-79.86713,41 King William Street,Hamilton,L8R 1A2,CA,ON
CH4A4Aa--t0A7bP1VfkMrA,charred chicken,"[{'alias': 'bbq', 'title': 'Barbeque'}]",4.0,43.2627364,-79.8663839,244 James Street N,Hamilton,L8R 2L2,CA,ON
EGutBSi1dgdaJoLu-LdsTw,august 8,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'dimsum', 'title': 'Dim Sum'}]",4.0,43.25943,-79.86708,1 Wilson Street,Hamilton,L8R,CA,ON
KlShqEAvqRFUYJafx56tkQ,pho hamilton,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.5,43.261299,-79.8707656,115 Park Street N,Hamilton,L8R 2N2,CA,ON
xwVB61hW9rpyp6wALR4Apg,berkeley north,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.5,43.2574045478956,-79.8677145254958,31 King William Street,Hamilton,L8R 1A1,CA,ON
iAxN1bz9JBSG_S1naWHNuw,the burnt tongue,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,43.2605786,-79.8669351,10 Cannon St E,Hamilton,L8L 1Z5,CA,ON
TxrfCuyQThzsFUlcFqdqSw,saint james espresso bar & eatery,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,43.26098,-79.86693,170 James Street N,Hamilton,L8R 2L1,CA,ON
RRnbO5NZq716CC8emwWedg,mulberry coffeehouse,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",4.0,43.26183,-79.86699,193 James Street N,Hamilton,L8R 2L2,CA,ON
ouKTL8ajZ2BGPRf33xwGWA,pho nhung,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.5,43.26239,-79.87797,85 Queen St N,Hamilton,L8R 2V5,CA,ON
r3mtyebUU9fgPQx-jWIanA,the works,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,43.2574961574363,-79.8712256690338,2 King Street W,Hamilton,L8P 1A2,CA,ON
vqyK2q3zJ74TIT1-7Bf3Tg,la luna,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.0,43.25942165323912,-79.87848757635106,306 King Street W,Hamilton,L8P 1B1,CA,ON
9SSQNmfpLEK_p3otvMVy9Q,born and raised,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",3.5,43.26235,-79.86626,224 James Street N,Hamilton,L8R 2L3,CA,ON
wZr3xBFhGfYMY-mqwsQuNQ,redchurch cafe + gallery,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.5,43.25551,-79.86725,68 King Street E,Hamilton,L8N 1A6,CA,ON
hqNHaNUTkM_WpzMdfNBWMA,synonym,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,43.264596686727,-79.8653724789619,328 James Street N,Hamilton,L8L 1H2,CA,ON
Q3urZhGC4If6AGEhzDVqnQ,green bar,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.5,43.2627485834705,-79.8662985122842,236 James Street N,Hamilton,L8R 2L2,CA,ON
PAVNadox4HMXl-xdsjbjhg,sagarmatha curry palace  authentic indian & nepalese cuisine,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}]",4.0,43.25725,-79.86708,43 King William Street,Hamilton,L8R 1A2,CA,ON
UjLcwqwsakC1izyU_MOPbQ,crystal dynasty chinese restaurant,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'importedfood', 'title': 'Imported Food'}]",3.5,43.26193,-79.87164,94 Cannon Street W,Hamilton,L8R 2B6,CA,ON
YGPmtIFExK1InW_zafl4MA,mesa,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,43.26306,-79.86645,255 James Street N,Hamilton,L8R 2L2,CA,ON
JXDUlAjWjy4XCO8Kos_eXg,d's cafe bubble tea,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.0,43.26193,-79.87164,94 Cannon Street W,Hamilton,L8R 2B6,CA,ON
JPsfA7czh0PusUKqpduDUA,ajio sushi,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}]",4.0,43.21798,-79.74587,161 King Street E,Hamilton,L8R 1J6,CA,ON
_Tl4-DH2ci_AVXq028__sg,burrito boyz,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,43.2557373046875,-79.8669128417969,66 King Street E,Hamilton,L8N 1A6,CA,ON
0vw6fL9m6j_9U4vonPKwGg,buona vita pizza,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,43.262024,-79.8775857,82 Queen Street  N,Hamilton,L8R 2V4,CA,ON
F62oIPt7-CwuYHJ6vXp-HQ,black forest inn european cuisine,"[{'alias': 'german', 'title': 'German'}]",3.5,43.2543558198212,-79.8615892650853,255 King Street E,Hamilton,L8N 1B9,CA,ON
dxsrhzpSxY9wDGbZxhIjHQ,the coop,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'poutineries', 'title': 'Poutineries'}]",4.0,43.2591337,-79.8774391,274-274 King Street W,Hamilton,L8P 1J6,CA,ON
hokatJ4ORfrw_4dClPC16Q,pho lac vien,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.0,43.2653164,-79.8808978,430 York Boulevard,Hamilton,L8R 3K8,CA,ON
XqZOIEbNX7mdIg1Cwb1RWw,famous recipe,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",5.0,43.2580694,-79.8740306,158 King Street W,Hamilton,L8P 1A6,CA,ON
PQKwbTLMeTSeIldSx1qnug,dunas verdes cafe,"[{'alias': 'cafes', 'title': 'Cafes'}]",3.5,43.26303,-79.86658,253 James St N,Hamilton,L8R 2L2,CA,ON
XYZirPf2pYh4BAHb9GbtVA,diplomat,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.0,43.2572440040624,-79.8670820519328,43 King William Street,Hamilton,L8R 1A2,CA,ON
AQ1M0uYOsgNlynTg8lBSmA,pho dui bo,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",3.5,43.2607973988137,-79.8665680736303,15 Cannon Street E,Hamilton,L8L,CA,ON
8BWj3CORhDKsIkkpdeHL2Q,homemade noodles,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.5,43.2554837113039,-79.8649081215262,135 King Street E,Hamilton,L8N 1B2,CA,ON
Cg0WEknzjnguRylTcf1pEQ,kenzo,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.0,43.256548097485,-79.8681968450546,21 King Street E,Hamilton,L8N 1A1,CA,ON
XgIuY0bC1b9qxXWQXibScg,gate of india,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'bangladeshi', 'title': 'Bangladeshi'}]",3.5,43.2618967,-79.866767,201 James Street N,Hamilton,L8R 2L2,CA,ON
uKVClBhMS6aepljE3Uk-sA,noodle me,"[{'alias': 'noodles', 'title': 'Noodles'}]",4.0,43.25943,-79.86708,1 Wilson Street,Hamilton,L8R 1C4,CA,ON
ZgoVlQmApvjWt-0evoeoGQ,moodys,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,43.25821,-79.87853,107 George Street,Hamilton,L8P 1E3,CA,ON
12GctL58qX4G9bS2kBomHg,a & j sugar bowl,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'creperies', 'title': 'Creperies'}]",4.5,43.2609706641415,-79.8687781116161,124 MacNab Street N,Hamilton,L9H 2K1,CA,ON
kB2-ZZWvtV7xESmPllib2A,szechuan noodle bowl,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'soup', 'title': 'Soup'}]",4.0,43.2558,-79.86579,117 King St E,Hamilton,L8N 1A9,CA,ON
OQvZPynueXmDp4H5fqWT_w,undefined,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",5.0,43.25743,-79.86754,35 King William Street,Hamilton,L8R 1A1,CA,ON
wNHa-Hze5WuGQjFG9aqdFw,tomah,"[{'alias': 'syrian', 'title': 'Syrian'}]",5.0,43.25546,-79.88064,132 Queen Street S,Hamilton,L8P 3S2,CA,ON
Fkm6WTO7-auG5V4NtzpvRA,amigos,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,43.25825,-79.87868,109 George Street,Hamilton,L8P 1E3,CA,ON
AzI0Gtzjf5iWjstaNUGR-Q,stonewalls restaurant,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",2.5,43.26307498367439,-79.87841622189944,339 York Boulevard,Hamilton,L8R 2X9,CA,ON
i8nQA6qFkr3TmSCZ1ukbGQ,electric diner,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,43.25845,-79.878,96 George Street,Hamilton,L8P 3M8,CA,ON
SncDljS8p7qZN2Nhe7Cwpg,nations fresh foods,"[{'alias': 'grocery', 'title': 'Grocery'}]",3.5,43.25864441857228,-79.87330935075722,2 King Street W,Hamilton,L8P 1A2,CA,ON
HX6nuqwQYi4TgHZDxw8iiA,the brain,"[{'alias': 'bars', 'title': 'Bars'}]",4.0,43.26193,-79.86695,199 James St N,Hamilton,L8R 2L1,CA,ON
ItFdUxjIkl4OTXiKQ1nNHw,harbour diner,"[{'alias': 'diners', 'title': 'Diners'}]",3.5,43.2694,-79.86329,486 James Street N,Hamilton,L8L 1J1,CA,ON
BcOccyfjH_pfu8Z871iSEQ,ark and anchor,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,43.2595,-79.87812,300 King Street W,Hamilton,L8P 1B1,CA,ON
LtY9hiL8XaOCWJxPi8sYeQ,ben thanh,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'thai', 'title': 'Thai'}]",2.5,43.2597027081083,-79.8679577552908,113 James Street N,Hamilton,L8R 2K6,CA,ON
1E7ww2xRfk6GKEw5HRg4qg,papagayo restaurant,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,43.25902,-79.87646,246 King Street W,Hamilton,L8P 1A9,CA,ON
iNswooJmWC80FjUru0E-XA,frank & teresa's anchor bar,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",2.5,43.2581416,-79.872937,120 King Street W,Hamilton,L8P 1A1,CA,ON
752Fv2jKafftvoS3Twkqyg,hambrgr,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.5,43.25721,-79.8669,49 King William Street,Hamilton,L8R 1A2,CA,ON
9oIPWjU3DvtSdORv6I2toQ,the ship,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,43.25215,-79.87,23 Augusta Street,Hamilton,L8N 1P6,CA,ON
bHecMQ85o3ayw1t9hRA90g,the french,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'french', 'title': 'French'}]",4.0,43.25741,-79.86748,37 King William Street,Hamilton,L8R 1A1,CA,ON
r3mtyebUU9fgPQx-jWIanA,the works,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,43.2574961574363,-79.8712256690338,2 King Street W,Hamilton,L8P 1A2,CA,ON
h2mI1wBIK1PyaNupaL58gw,the mule,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,43.25726,-79.86713,41 King William Street,Hamilton,L8R 1A2,CA,ON
xwVB61hW9rpyp6wALR4Apg,berkeley north,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.5,43.2574045478956,-79.8677145254958,31 King William Street,Hamilton,L8R 1A1,CA,ON
zldX2jhIDUBJzaEPYiSWUQ,radius,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.0,43.2523512,-79.8708333,151 James Street S,Hamilton,L8P 2Z5,CA,ON
vqyK2q3zJ74TIT1-7Bf3Tg,la luna,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.0,43.25942165323912,-79.87848757635106,306 King Street W,Hamilton,L8P 1B1,CA,ON
wZr3xBFhGfYMY-mqwsQuNQ,redchurch cafe + gallery,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.5,43.25551,-79.86725,68 King Street E,Hamilton,L8N 1A6,CA,ON
XqZOIEbNX7mdIg1Cwb1RWw,famous recipe,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",5.0,43.2580694,-79.8740306,158 King Street W,Hamilton,L8P 1A6,CA,ON
EGutBSi1dgdaJoLu-LdsTw,august 8,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'dimsum', 'title': 'Dim Sum'}]",4.0,43.25943,-79.86708,1 Wilson Street,Hamilton,L8R,CA,ON
CH4A4Aa--t0A7bP1VfkMrA,charred chicken,"[{'alias': 'bbq', 'title': 'Barbeque'}]",4.0,43.2627364,-79.8663839,244 James Street N,Hamilton,L8R 2L2,CA,ON
uy_vkyImATNvWYzbUCOxyQ,the burnt tongue,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,43.2555538,-79.8858002,182 Locke Street S,Hamilton,L8P 4B3,CA,ON
o_CBe1ZQs6kj-Aet2qmL5A,planted in hamilton,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.5,43.2503352762455,-79.8679620207627,225 John Street S,Hamilton,L8N 2C7,CA,ON
iAxN1bz9JBSG_S1naWHNuw,the burnt tongue,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,43.2605786,-79.8669351,10 Cannon St E,Hamilton,L8L 1Z5,CA,ON
i8nQA6qFkr3TmSCZ1ukbGQ,electric diner,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,43.25845,-79.878,96 George Street,Hamilton,L8P 3M8,CA,ON
dxsrhzpSxY9wDGbZxhIjHQ,the coop,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'poutineries', 'title': 'Poutineries'}]",4.0,43.2591337,-79.8774391,274-274 King Street W,Hamilton,L8P 1J6,CA,ON
